,Tweets,AuthorID
6502,Wowww that’s greatness fashoo 🙏🏾,<generator object <genexpr> at 0x7fbde09f7350>
6503,Hook shot 3 ball,<generator object <genexpr> at 0x7fbde09f7350>
6504,"Bron really finna break this record 
Crazyyyy",<generator object <genexpr> at 0x7fbde09f7350>
6505,Legendary performance right there 😮‍💨,<generator object <genexpr> at 0x7fbde09f7350>
6506,They vibing on the Grammys right now,<generator object <genexpr> at 0x7fbde09f7350>
6507,@KingRon_12 Lmaoo just checking,<generator object <genexpr> at 0x7fbde09f7350>
6508,@KingRon_12 👀😂 who?,<generator object <genexpr> at 0x7fbde09f7350>
6509,@662TWON 😂😂 all time future tho lol,<generator object <genexpr> at 0x7fbde09f7350>
6510,@EkpeUdoh Always and gots too 🤞🏾🖤,<generator object <genexpr> at 0x7fbde09f7350>
6511,My dawggg 🤞🏾💯 https://t.co/OWREZpLLDX,<generator object <genexpr> at 0x7fbde09f7350>
6512,Masterpiece 😮‍💨😮‍💨 special https://t.co/wXhmMb8lJD,<generator object <genexpr> at 0x7fbde09f7350>
6513,@JordanClarksons 🤞🏾🤘🏾🖤💫,<generator object <genexpr> at 0x7fbde09f7350>
6514,@KingRon_12 🤝🏾🤝🏾,<generator object <genexpr> at 0x7fbde09f7350>
6515,Build on it and keep going! Great win 🙏🏾 gang,<generator object <genexpr> at 0x7fbde09f7350>
6516,Felt the love today 🙏🏾🖤 forever love in utah 💫🤞🏾,<generator object <genexpr> at 0x7fbde09f7350>
6517,My brothaaaa @JordanClarksons 🖤🤞🏾💯 https://t.co/vSsdReyNCs,<generator object <genexpr> at 0x7fbde09f7350>
6518,🖤🖤🖤 https://t.co/cwOIUUMe7V,<generator object <genexpr> at 0x7fbde09f7350>
6519,@RealLarryWilson @craig_roberts85 @TexasHoopsGASO @PaulMDaRealTalk @TheTB5Reports 🙏🏾🙏🏾 let’s get it,<generator object <genexpr> at 0x7fbde09f7350>
6520,@662TWON I meannnn 🤷🏾‍♂️,<generator object <genexpr> at 0x7fbde09f7350>
6521,@KingRon_12 @MackDabby25 Stay the course my dawg,<generator object <genexpr> at 0x7fbde09f7350>
6522,@wacchi1013 🙏🏾🙏🏾 my guy,<generator object <genexpr> at 0x7fbde09f7350>
6523,🙏🏾💫🖤 https://t.co/gD6hjWovXC,<generator object <genexpr> at 0x7fbde09f7350>
6524,@662TWON No goal at all. But we was gone walk and find one 😂😂😂,<generator object <genexpr> at 0x7fbde09f7350>
6525,@662TWON 😂😂 had to practice my moves!!,<generator object <genexpr> at 0x7fbde09f7350>
6526,@spidadmitchell @mconley11 Idk if I’m rocking with the sleeveless look 😂😂😂,<generator object <genexpr> at 0x7fbde09f7350>
6527,@spidadmitchell @KyrieIrving That’s a fact 😂😂,<generator object <genexpr> at 0x7fbde09f7350>
6528,KD make the game look so easy,<generator object <genexpr> at 0x7fbde09f7350>
6529,"Nahhhhh Ky ain’t just do that 😮‍💨😮‍💨😮‍💨 
Omg!",<generator object <genexpr> at 0x7fbde09f7350>
6530,@DripSum_Jr 🙏🏾💯💯,<generator object <genexpr> at 0x7fbde09f7350>
6531,@662TWON On my way home 😁,<generator object <genexpr> at 0x7fbde09f7350>
6532,@662TWON 😂😂😂 straight up. We hoop today then imma go home and play the game,<generator object <genexpr> at 0x7fbde09f7350>
6533,My brothaaa 5lifeee 🤞🏾🖤💫 @spidadmitchell https://t.co/kxUvJDCfGB,<generator object <genexpr> at 0x7fbde09f7350>
6534,@662TWON Factsss 😂😂,<generator object <genexpr> at 0x7fbde09f7350>
6535,I still think I got more swagg moms @Diva4Speed 😁😂 https://t.co/V8eV8WBCYA,<generator object <genexpr> at 0x7fbde09f7350>
6536,@CoryJay34 I should right 😂😂😂,<generator object <genexpr> at 0x7fbde09f7350>
6537,"What a game!!!! 😮‍💨
Messsiiiiiiiii @662TWON and Argentina",<generator object <genexpr> at 0x7fbde09f7350>
6538,@fcknnjenn 😂😂 but it is a vibe though besides the cold or just gotta layer up. And idk I never heard that nickname 😂,<generator object <genexpr> at 0x7fbde09f7350>
6539,@fcknnjenn You built for that type of cold lol?,<generator object <genexpr> at 0x7fbde09f7350>
6540,That’s great basketball 👏🏾👏🏾,<generator object <genexpr> at 0x7fbde09f7350>
6541,Kyrie different! Tough bucket 😮‍💨,<generator object <genexpr> at 0x7fbde09f7350>
6542,Let’s gooooo Big Win fellas ‼️,<generator object <genexpr> at 0x7fbde09f7350>
6543,Cam a bucket,<generator object <genexpr> at 0x7fbde09f7350>
6544,"Pattyyyyyy 
Let’s goooooooo 👏🏾👏🏾 @Patty_Mills",<generator object <genexpr> at 0x7fbde09f7350>
6545,Tie game 👏🏾👏🏾,<generator object <genexpr> at 0x7fbde09f7350>
6546,Yeahhh @dayron_sharpe dunk him ‼️‼️,<generator object <genexpr> at 0x7fbde09f7350>
6547,@662TWON Think you was actually lol,<generator object <genexpr> at 0x7fbde09f7350>
6548,@662TWON One year my boy 😂 too hot in summer,<generator object <genexpr> at 0x7fbde09f7350>
6549,Gotta get homie a jersey and kicks! Sorry lil guy 🙏🏾🖤 https://t.co/vqvqPUNTNp,<generator object <genexpr> at 0x7fbde09f7350>
6550,@BigBrand_Chino Vibeeee out then,<generator object <genexpr> at 0x7fbde09f7350>
6551,@KingRon_12 Crazyyyy era and we was really in the high school parking everyday boogying 😂😂,<generator object <genexpr> at 0x7fbde09f7350>
6552,Happy thanksgiving everyone! Be thankful and stay blessed 🙏🏾💫🦃,<generator object <genexpr> at 0x7fbde09f7350>
6553,@3sumKPimp @whocaresDoug @BrooklynNets @qatarairways You already know fashoo,<generator object <genexpr> at 0x7fbde09f7350>
6554,@spidadmitchell I know you played this 5 times already today 😂😂,<generator object <genexpr> at 0x7fbde09f7350>
6555,😂😂😂😂 https://t.co/gVrTLSR3u3,<generator object <genexpr> at 0x7fbde09f7350>
6556,@3sumKPimp @whocaresDoug @BrooklynNets @qatarairways 🤘🏾 alreadyyy know for the 254 💫,<generator object <genexpr> at 0x7fbde09f7350>
6557,"@KingRon_12 Was in the vault 😂😂 
Got a lot of highlights in that vault haha",<generator object <genexpr> at 0x7fbde09f7350>
6558,🙏🏾💫 https://t.co/y2iHrE1FiH,<generator object <genexpr> at 0x7fbde09f7350>
6559,@DdotJAY30 Most definitely big bro!,<generator object <genexpr> at 0x7fbde09f7350>
6560,@DdotJAY30 Mannnn 🙏🏾🙏🏾 just hoopin,<generator object <genexpr> at 0x7fbde09f7350>
6561,Keep going and building 🙏🏾,<generator object <genexpr> at 0x7fbde09f7350>
6562,"Abundance 💫💫
1st career triple dub and game winner 🙏🏾🙏🏾",<generator object <genexpr> at 0x7fbde09f7350>
6563,Yoooo game is crazy,<generator object <genexpr> at 0x7fbde09f7350>
6564,@KingRon_12 @662TWON 😂😂 here y’all go. Guess I gotta listen,<generator object <genexpr> at 0x7fbde09f7350>
6565,"No timeouts, that’s impressive",<generator object <genexpr> at 0x7fbde09f7350>
6566,Wow Tom Brady special for that game winning drive….44 seconds 😮‍💨,<generator object <genexpr> at 0x7fbde09f7350>
6567,@Tjonesonthenba You already know!!,<generator object <genexpr> at 0x7fbde09f7350>
6568,@Tjonesonthenba I love to see it,<generator object <genexpr> at 0x7fbde09f7350>
6569,@Tjonesonthenba He hoopin right now,<generator object <genexpr> at 0x7fbde09f7350>
6570,Ya digggg 🤞🏾💫💚 https://t.co/LwWNBbrjOT,<generator object <genexpr> at 0x7fbde09f7350>
6571,My brother @Joeingles7 🙏🏾💚💫 https://t.co/RVjcIuB2jU,<generator object <genexpr> at 0x7fbde09f7350>
6572,@CoryJay34 Mannn facts everytime 😂😂,<generator object <genexpr> at 0x7fbde09f7350>
6573,Mannn @CoryJay34 remember we would leave the crib at 11:30 and be first waiting for the games hahaha https://t.co/6byj9qvMtD,<generator object <genexpr> at 0x7fbde09f7350>
6574,@BaylorMBB 🙏🏾💫🤞🏾,<generator object <genexpr> at 0x7fbde09f7350>
6575,@BrooklynNets 🖤🤍,<generator object <genexpr> at 0x7fbde09f7350>
6576,"Great team win 🖤🤍💫
Keep going",<generator object <genexpr> at 0x7fbde09f7350>
6577,@662TWON Mannnn what a crazy time lol,<generator object <genexpr> at 0x7fbde09f7350>
6578,@HunchoRid @KingRon_12 He said it out loud and I said don’t tweet that 🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️🤣🤣🤣🤣,<generator object <genexpr> at 0x7fbde09f7350>
6579,@KingRon_12 I’m just as confused and he said this out loud lmao,<generator object <genexpr> at 0x7fbde09f7350>
6580,@662TWON @HunchoRid Mannnnn we sitting here watching it and I’m just like 🤣🤣🤣🤣🤣 https://t.co/8Z6O4EtxQt,<generator object <genexpr> at 0x7fbde09f7350>
6581,@HunchoRid 🤣🤣🤣🤣🤣🤣🤣🤣🤣,<generator object <genexpr> at 0x7fbde09f7350>
6582,@HunchoRid Yeahh you really just tweeting 😂😂,<generator object <genexpr> at 0x7fbde09f7350>
6583,@HunchoRid What game are you watching??,<generator object <genexpr> at 0x7fbde09f7350>
6584,@662TWON Factsss I swear every time we all together it’s “that’s my charger”,<generator object <genexpr> at 0x7fbde09f7350>
6585,"Ohhhhh myyyy 🥴
The first round sheesshhhh",<generator object <genexpr> at 0x7fbde09f7350>
6586,@KingRon_12 @662TWON Lmfaoooo,<generator object <genexpr> at 0x7fbde09f7350>
6587,@662TWON @KingRon_12 Twon bruhhh lmfaooooo idkkk,<generator object <genexpr> at 0x7fbde09f7350>
6588,@KingRon_12 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 im gone https://t.co/99AtfWY1mG,<generator object <genexpr> at 0x7fbde09f7350>
6589,Stay the course 🙏🏾💫,<generator object <genexpr> at 0x7fbde09f7350>
6590,My guy @rudygobert27 🤝🏾💯 https://t.co/kp717VzIGR,<generator object <genexpr> at 0x7fbde09f7350>
6591,@BUDREW You know it 🙏🏾💯,<generator object <genexpr> at 0x7fbde09f7350>
6592,@Diva4Speed 😁🤞🏾💚💫 I know,<generator object <genexpr> at 0x7fbde09f7350>
6593,@KingRon_12 @HunchoRid Lmao y’all allowing this 😂😂😂😂,<generator object <genexpr> at 0x7fbde09f7350>
6594,Ayyye @KingRon_12 go take @HunchoRid phone and delete his twitter app 😮‍💨🤣🤣🤣🤣🤣🤣,<generator object <genexpr> at 0x7fbde09f7350>
6595,@662TWON 🤣🤣🤣🤣 I’m crying,<generator object <genexpr> at 0x7fbde09f7350>
6596,@KingRon_12 @vistoso007 @HunchoRid Lmaooo,<generator object <genexpr> at 0x7fbde09f7350>
6597,@KingRon_12 @vistoso007 @HunchoRid Lmfaooo bruhhh 🤣🤣🤣🤣 y’all should’ve never let him get twitter,<generator object <genexpr> at 0x7fbde09f7350>
6598,@HunchoRid Just tweet anything 🤣🤣🤣,<generator object <genexpr> at 0x7fbde09f7350>
6599,🤞🏾💚💫5Lifeeee https://t.co/pVW5OAGdfB,<generator object <genexpr> at 0x7fbde09f7350>
6600,@662TWON EVERYTIME,<generator object <genexpr> at 0x7fbde09f7350>
6601,"Day 1 of Year 6 🙏🏾💫 ✅
Blessed and let’s have fun this year ✌🏾 Be Great 🖤🤍",<generator object <genexpr> at 0x7fbde09f7350>
6602,@Tjonesonthenba Factssss,<generator object <genexpr> at 0x7fbde09f7350>
6603,Sheesh ceedee lamb 🤧,<generator object <genexpr> at 0x7fbde09f7350>
6604,@CamGriff30 Let’s gooooo,<generator object <genexpr> at 0x7fbde09f7350>
6605,🙏🏾💫💚 big time my brother https://t.co/tz20PGdScA,<generator object <genexpr> at 0x7fbde09f7350>
6606,Back on the stomping grounds!! A lot of hoops in that gym 🙏🏾💫 https://t.co/CYruSNrEHx,<generator object <genexpr> at 0x7fbde09f7350>
6607,@StantonKidd11 That’s a bar 😮‍💨💯,<generator object <genexpr> at 0x7fbde09f7350>
6608,@Ronnie2K I been a 74 every year 🤣🤣,<generator object <genexpr> at 0x7fbde09f7350>
6609,@Ronnie2K I already know imma be like a 74 or 75. What’s mine lol,<generator object <genexpr> at 0x7fbde09f7350>
6610,"🖤🤍 great experience 
Thank you @Mets https://t.co/Qoh7qJqBHl",<generator object <genexpr> at 0x7fbde09f7350>
6611,@BrooklynNets @Lindor12BC 💯🤝🏾💫,<generator object <genexpr> at 0x7fbde09f7350>
6612,@662TWON You already know 💫🤞🏾,<generator object <genexpr> at 0x7fbde09f7350>
6613,You called it @662TWON 😂,<generator object <genexpr> at 0x7fbde09f7350>
6614,"Got the first pitch today @spidadmitchell let’s go Mets 😁 
Where you at haha",<generator object <genexpr> at 0x7fbde09f7350>
6615,@KingRon_12 🤣🤣 crazy I made the trailer,<generator object <genexpr> at 0x7fbde09f7350>
6616,@EkpeUdoh @spidadmitchell 😂😂😂,<generator object <genexpr> at 0x7fbde09f7350>
6617,Welcome to the east @spidadmitchell im locking that up 😁,<generator object <genexpr> at 0x7fbde09f7350>
6618,Whaaaaaaaa 😳😳,<generator object <genexpr> at 0x7fbde09f7350>
6619,@662TWON 🙏🏾🤞🏾💯 only,<generator object <genexpr> at 0x7fbde09f7350>
6620,"I really got a blessed life 🙏🏾💫😁🤞🏾💯💚
No choice but to keep going !!",<generator object <genexpr> at 0x7fbde09f7350>
6621,@662TWON Mannn too spoiled 😂,<generator object <genexpr> at 0x7fbde09f7350>
6622,He’s the best!! 😁💚💫 https://t.co/KgdveuNWVL,<generator object <genexpr> at 0x7fbde09f7350>
6623,@KingRon_12 @662TWON 🤣🤣🤣 y’all funny,<generator object <genexpr> at 0x7fbde09f7350>
6624,@DanuelHouseJr @RooshWilliams @irv_roland @KellyIkoNBA @ClutchREED_5 @4DHouseEnt You know I’m tuned in,<generator object <genexpr> at 0x7fbde09f7350>
6625,@messiah_hoops @Diva4Speed 🙏🏾💫 see you next year,<generator object <genexpr> at 0x7fbde09f7350>
6626,@DdotJAY30 Most definitely my boy 🙏🏾🤞🏾,<generator object <genexpr> at 0x7fbde09f7350>
6627,"@DdotJAY30 My brother appreciate you coming out! Mannn just tryna lead and give back man 
Keep going 🙏🏾🤞🏾💚",<generator object <genexpr> at 0x7fbde09f7350>
6628,@Da_Thrill21 😂😂😂😂 fasho in trouble when get to the crib,<generator object <genexpr> at 0x7fbde09f7350>
6629,Lucky I’m not grounded 🤣🤣🤣 https://t.co/cRPlS4RHBh,<generator object <genexpr> at 0x7fbde09f7350>
6630,"Third annual camp was a great time! Appreciate all the campers that came, all the staff, family and friends and my mom @Diva4Speed 💚💚🙏🏾✌🏾💫 see y’all next year",<generator object <genexpr> at 0x7fbde09f7350>
6631,Thank you for coming 🙏🏾💚 https://t.co/uM13hhEWFA,<generator object <genexpr> at 0x7fbde09f7350>
6632,🤣🤣🤣🤣🤣 💚💚💚💚💚 https://t.co/sYriqnRCfl,<generator object <genexpr> at 0x7fbde09f7350>
6633,🖤🤍❤️ https://t.co/rv7LykszmD,<generator object <genexpr> at 0x7fbde09f7350>
6634,@KingRon_12 Boyyyy he so cold 😮‍💨😮‍💨,<generator object <genexpr> at 0x7fbde09f7350>
6635,@662TWON Bet,<generator object <genexpr> at 0x7fbde09f7350>
6636,@662TWON You in killeen this weekend?,<generator object <genexpr> at 0x7fbde09f7350>
6637,🙏🏾💫💚🖤 https://t.co/S1jQ60pCv5,<generator object <genexpr> at 0x7fbde09f7350>
6638,"Great experience at the soccer game! Thank you for the seats and access @fcbarcelona @newyorkredbulls 

Thank you @brooklynnets for the experience 🖤🤍💫 https://t.co/WICVC43VtX",<generator object <genexpr> at 0x7fbde09f7350>
6639,Thanks for having me 🙏🏾💫 https://t.co/YgNmqkQtWK,<generator object <genexpr> at 0x7fbde09f7350>
6640,@662TWON Every other day 🫠😂,<generator object <genexpr> at 0x7fbde09f7350>
6641,@spidadmitchell @RealWillRelate We got you 🙏🏾,<generator object <genexpr> at 0x7fbde09f7350>
6642,@spidadmitchell Im using yo credit card fashoooo 🤣,<generator object <genexpr> at 0x7fbde09f7350>
6643,@Mik3y_J Nahhh I got some great friends @KingRon_12 told him I won’t so I can’t lol,<generator object <genexpr> at 0x7fbde09f7350>
6644,"@KingRon_12 Bruh im not, even told Justin",<generator object <genexpr> at 0x7fbde09f7350>
6645,@KingRon_12 I can dream,<generator object <genexpr> at 0x7fbde09f7350>
6646,"@KingRon_12 I’m not going too 😔 I know 
🤝🏾",<generator object <genexpr> at 0x7fbde09f7350>
6647,People just be saying anything 😂😂,<generator object <genexpr> at 0x7fbde09f7350>
6648,@spidadmitchell @662TWON 🤣🤣 we’ll let you live,<generator object <genexpr> at 0x7fbde09f7350>
6649,@taethomas35 💚🤞🏾 yessir family,<generator object <genexpr> at 0x7fbde09f7350>
6650,@662TWON @spidadmitchell He funny 😂😂,<generator object <genexpr> at 0x7fbde09f7350>
6651,@spidadmitchell You say it like you old 🤣🤣🤣,<generator object <genexpr> at 0x7fbde09f7350>
6652,Yessssir my boy @taethomas35 🤞🏾‼️ keep going https://t.co/4fPJvjI2iJ,<generator object <genexpr> at 0x7fbde09f7350>
6653,Yesssir @HunchoRid 🤞🏾💫 https://t.co/tqo6UEM3yF,<generator object <genexpr> at 0x7fbde09f7350>
6654,@662TWON 😂😂 mannnnn,<generator object <genexpr> at 0x7fbde09f7350>
6655,🖤🤍 https://t.co/SKQKF36eio,<generator object <genexpr> at 0x7fbde09f7350>
6656,@AirTraffic_Lee4 💯💯💫,<generator object <genexpr> at 0x7fbde09f7350>
6657,@Diva4Speed Always 🤞🏾🖤🤍,<generator object <genexpr> at 0x7fbde09f7350>
6658,@HunchoRid Ya digggg,<generator object <genexpr> at 0x7fbde09f7350>
6659,"Good vibes, great energy and it’s Friday 🙏🏾💫 y’all be blessed and be great",<generator object <genexpr> at 0x7fbde09f7350>
6660,@HunchoRid Someone need to take yo twitter away 😂😂😂,<generator object <genexpr> at 0x7fbde09f7350>
6661,@spidadmitchell @PlayboiLeb 😂😂 they just be saying anything lol,<generator object <genexpr> at 0x7fbde09f7350>
6662,@KingRon_12 Hahaha he ain’t want you to be great,<generator object <genexpr> at 0x7fbde09f7350>
6663,@KingRon_12 @662TWON Mannn 😂 fine imma jam bruh today. Send me his top songs haha,<generator object <genexpr> at 0x7fbde09f7350>
6664,@662TWON @spidadmitchell 😂😂😂,<generator object <genexpr> at 0x7fbde09f7350>
6665,@Tjonesonthenba @spidadmitchell Facts 😂,<generator object <genexpr> at 0x7fbde09f7350>
6666,@spidadmitchell Facts ‼️,<generator object <genexpr> at 0x7fbde09f7350>
6667,@spidadmitchell Only right I do for the Mets 😁😁 can’t do you and pops like that you know,<generator object <genexpr> at 0x7fbde09f7350>
6668,I meannnn @spidadmitchell @662TWON should I 👀 https://t.co/2NVlYCs8Bj,<generator object <genexpr> at 0x7fbde09f7350>
6669,@dopelocdchef Love you 🙏🏾🖤🤍🤞🏾,<generator object <genexpr> at 0x7fbde09f7350>
6670,@Joeingles7 @Patty_Mills My guy 🙏🏾💫 and can’t wait,<generator object <genexpr> at 0x7fbde09f7350>
6671,"@Joeingles7 Supp mate 
Gotta link me with Patty 😁💫💫",<generator object <genexpr> at 0x7fbde09f7350>
6672,New chapter and new beginnings 🖤🤍🤞🏾,<generator object <genexpr> at 0x7fbde09f7350>
6673,@rudygobert27 🙏🏾🖤 loveeeeee bro,<generator object <genexpr> at 0x7fbde09f7350>
6674,@BrooklynNets 🖤🤍🙏🏾 let’s get it,<generator object <genexpr> at 0x7fbde09f7350>
6675,@itsciani Big facts 🙏🏾🖤🤍,<generator object <genexpr> at 0x7fbde09f7350>
6676,@LegionHoops 🙏🏾🙏🏾🖤,<generator object <genexpr> at 0x7fbde09f7350>
6677,Excited for the opportunity and let’s go 🙏🏾🖤 https://t.co/caYLCRiKKf,<generator object <genexpr> at 0x7fbde09f7350>
6678,All love utah and special place in my heart 🙏🏾🖤💚 https://t.co/lQk9xBPutn,<generator object <genexpr> at 0x7fbde09f7350>
6679,@JazzNationNews 🙏🏾🙏🏾,<generator object <genexpr> at 0x7fbde09f7350>
6680,@KingRon_12 Lmaoo yeah whatever 😂😂,<generator object <genexpr> at 0x7fbde09f7350>
6681,This dude @KingRon_12 is hilarious 😂😂😂,<generator object <genexpr> at 0x7fbde09f7350>
6682,Been a bucket @IsaiahAustin 😤 https://t.co/HHHq3sxH73,<generator object <genexpr> at 0x7fbde09f7350>
6683,@HunchoRid Mannn go to work 😂😂,<generator object <genexpr> at 0x7fbde09f7350>
6684,@LESISMOOR_ My guy 💯,<generator object <genexpr> at 0x7fbde09f7350>
6685,"Appreciate all the birthday love 🙏🏾💫💚 
Thankful for this life 😁😁",<generator object <genexpr> at 0x7fbde09f7350>
6686,@Smoooove10 💯💯,<generator object <genexpr> at 0x7fbde09f7350>
6687,@Blasian254 Happy birthday!!,<generator object <genexpr> at 0x7fbde09f7350>
6688,Love you 💚😁🤞🏾💯 https://t.co/78hVymP8Iy,<generator object <genexpr> at 0x7fbde09f7350>
6689,"Blessed to see another year around the world and many more to come 😁💚💫🤞🏾💯 
National holiday 6/5 #29",<generator object <genexpr> at 0x7fbde09f7350>
6690,😁💚💫 thank you!! https://t.co/WkxuqC84H2,<generator object <genexpr> at 0x7fbde09f7350>
6691,@vivintarena Thank you 😁💚💫,<generator object <genexpr> at 0x7fbde09f7350>
6692,😁💚💫 https://t.co/HnZOY8j39p,<generator object <genexpr> at 0x7fbde09f7350>
6693,@662TWON @KingRon_12 True true 😂😂,<generator object <genexpr> at 0x7fbde09f7350>
6694,@662TWON @KingRon_12 Ohhh say less,<generator object <genexpr> at 0x7fbde09f7350>
6695,@662TWON @KingRon_12 You on?,<generator object <genexpr> at 0x7fbde09f7350>
6696,@662TWON @KingRon_12 Mann you know yo Wi-Fi be tripping,<generator object <genexpr> at 0x7fbde09f7350>
6697,@KingRon_12 Love to hear it and bet let me know,<generator object <genexpr> at 0x7fbde09f7350>
6698,@KingRon_12 what’s the vibes we on call of duty or what,<generator object <genexpr> at 0x7fbde09f7350>
6699,This weather is phenomenal right now,<generator object <genexpr> at 0x7fbde09f7350>
6700,😁😁 https://t.co/BKVbxDEiM9,<generator object <genexpr> at 0x7fbde09f7350>
6701,"Wow !! 🫠 night night 
I called six rounds too haha @KingRon_12",<generator object <genexpr> at 0x7fbde09f7350>
6702,@KingRon_12 😂😂😂 no comment,<generator object <genexpr> at 0x7fbde09f7350>
6703,@KingRon_12 😂😂😂 mannnn,<generator object <genexpr> at 0x7fbde09f7350>
6704,@KingRon_12 Lmaoo can’t be him,<generator object <genexpr> at 0x7fbde09f7350>
6705,@KingRon_12 😂😂😂 you funny af today,<generator object <genexpr> at 0x7fbde09f7350>
6706,@Tjonesonthenba @irv_roland Say less,<generator object <genexpr> at 0x7fbde09f7350>
6707,@irv_roland That’s new??,<generator object <genexpr> at 0x7fbde09f7350>
6708,"Queen of the south it is,,, 😌✌🏾",<generator object <genexpr> at 0x7fbde09f7350>
6709,@Gifford40 Definitely watched that already. Good show,<generator object <genexpr> at 0x7fbde09f7350>
6710,Or Hulu or something,<generator object <genexpr> at 0x7fbde09f7350>
6711,"I need something new to watch, on Netflix",<generator object <genexpr> at 0x7fbde09f7350>
6712,@KingRon_12 @vistoso007 😂😂 y’all fault,<generator object <genexpr> at 0x7fbde09f7350>
6713,@KingRon_12 @vistoso007 What he say 🤣🤣🤣,<generator object <genexpr> at 0x7fbde09f7350>
6714,@662TWON Hit my line you know where I’m at,<generator object <genexpr> at 0x7fbde09f7350>
6715,@662TWON Ahhh snap 👀👀,<generator object <genexpr> at 0x7fbde09f7350>
6716,@DdotJAY30 Lmaooo and this kpr gym lol,<generator object <genexpr> at 0x7fbde09f7350>
6717,Join The Adventure! Follow @jazzheroes ☄️ https://t.co/XdxxcUjYR8,<generator object <genexpr> at 0x7fbde09f7350>
6718,@spidadmitchell @J_Hooper11 🤣🤣🤣 yeah yeah whatever,<generator object <genexpr> at 0x7fbde09f7350>
6719,@spidadmitchell @ariidavis_ You really gone tweet this with me sitting right here 🙄,<generator object <genexpr> at 0x7fbde09f7350>
6720,🙏🏾💫🖤 stay the course and keep going https://t.co/GOjFsUifjH,<generator object <genexpr> at 0x7fbde09f7350>
6721,@itsciani 💚💚💚,<generator object <genexpr> at 0x7fbde09f7350>
6722,🙏🏾🖤❤️💫 https://t.co/s0BTgcWM9d,<generator object <genexpr> at 0x7fbde09f7350>
6723,Sheesshhh @JordanClarksons ☮️🔥🔥,<generator object <genexpr> at 0x7fbde09f7350>
6724,"I know coach drew not leaving Baylor, Baylor legend 🙏🏾💚💫
SicEm Bears",<generator object <genexpr> at 0x7fbde09f7350>
6725,@andyblarsen You act like I did on purpose. I’ll be better 😁,<generator object <genexpr> at 0x7fbde09f7350>
6726,@utahjazz @WorldWideWob 😂😂😂,<generator object <genexpr> at 0x7fbde09f7350>
6727,Mannnn 🙏🏾😂 https://t.co/Al27R2vgu9,<generator object <genexpr> at 0x7fbde09f7350>
6728,💚💚🤞🏾 https://t.co/EIw70uv72P,<generator object <genexpr> at 0x7fbde09f7350>
6729,"I know somebody gonna draft my guy @TyESGN in the @NBA2KLeague draft this Saturday 
We need another player @GFGCompete @UtahJazzGaming",<generator object <genexpr> at 0x7fbde09f7350>
6730,✌🏾 😁 ✌🏾 https://t.co/zbyZlTAE41,<generator object <genexpr> at 0x7fbde09f7350>
6731,@Tjonesonthenba Mannnn 😂😂,<generator object <genexpr> at 0x7fbde09f7350>
6732,@tmtjazz @utahjazz 🙏🏾🙏🏾,<generator object <genexpr> at 0x7fbde09f7350>
6733,🙏🏾🙏🏾 mannnn,<generator object <genexpr> at 0x7fbde09f7350>
6734,"Never too high, never too low 
Stay the course 🙏🏾💫",<generator object <genexpr> at 0x7fbde09f7350>
6735,@itsciani Nooooo Lmaoo,<generator object <genexpr> at 0x7fbde09f7350>
6736,@itsciani Nah not at all 😂😂,<generator object <genexpr> at 0x7fbde09f7350>
6737,@StephDSneakKing @Wainright24 🤞🏾💫,<generator object <genexpr> at 0x7fbde09f7350>
6738,@662TWON Oh yeah fasho gotta be lol,<generator object <genexpr> at 0x7fbde09f7350>
6739,@662TWON That was Indiana,<generator object <genexpr> at 0x7fbde09f7350>
6740,@662TWON 😂😂 they might be. Go try em,<generator object <genexpr> at 0x7fbde09f7350>
6741,@Dr_Benningtons 😂🤙🏾 that’s lit and thank you,<generator object <genexpr> at 0x7fbde09f7350>
6742,@662TWON Factsss I already know,<generator object <genexpr> at 0x7fbde09f7350>
6743,@662TWON Thought that Ellison,<generator object <genexpr> at 0x7fbde09f7350>
6744,@ybcarlito 💯💯🖤 already know,<generator object <genexpr> at 0x7fbde09f7350>
6745,@goldmouthclick 💯 preciate that,<generator object <genexpr> at 0x7fbde09f7350>
6746,@spidadmitchell 🙏🏾🙏🏾 my dawg 💯,<generator object <genexpr> at 0x7fbde09f7350>
6747,🙏🏾💫🖤✌🏾 love and forever https://t.co/9rr8NEowXU,<generator object <genexpr> at 0x7fbde09f7350>
6748,@1quanwright__ Waffle House is fire 😂😂,<generator object <genexpr> at 0x7fbde09f7350>
6749,"What a day 😌🙏🏾💫 really special and forever Jan 14, 2022…..legendary",<generator object <genexpr> at 0x7fbde09f7350>
6750,💚💚 my guy https://t.co/NrD28sEokw,<generator object <genexpr> at 0x7fbde09f7350>
6751,🖤❤️ legendary and forever https://t.co/PSgyHsRRa1,<generator object <genexpr> at 0x7fbde09f7350>
6752,@662TWON Facts tho and man gotta keep going lol,<generator object <genexpr> at 0x7fbde09f7350>
6753,@taethomas35 Appreciate you my boy 🤞🏾🙏🏾💫,<generator object <genexpr> at 0x7fbde09f7350>
6754,@_BryanChow 🙏🏾🙏🏾💫,<generator object <genexpr> at 0x7fbde09f7350>
6755,@nayocampbell 🙏🏾 blessed 😁💫 and honored,<generator object <genexpr> at 0x7fbde09f7350>
